Site Name,Serial Number,State Datetime,Press State,Site Name,Site Region,delta time [Min.],State delta time
Testing Center,70001996,06/06/2023 22:50,Init,Testing Center,EMEA,15279.9988,0.442129595
Testing Center,70001995,06/06/2023 13:22,Init,Testing Center,EMEA,80.198,0.002320544
Testing Center,70001996,06/06/2023 10:28,Init,Testing Center,EMEA,163.944,0.00474375
Testing Center,70001996,06/06/2023 9:22,Init,Testing Center,EMEA,315.3592,0.009124977
Testing Center,70001996,06/06/2023 9:11,Init,Testing Center,EMEA,223.4004,0.006464132
Testing Center,70001996,06/06/2023 8:49,Init,Testing Center,EMEA,129.1032,0.003735625
Testing Center,70001995,05/06/2023 21:25,Init,Testing Center,EMEA,17317.0952,0.501073356
Testing Center,70001995,05/06/2023 17:06,Init,Testing Center,EMEA,0,0
Testing Center,70001996,05/06/2023 13:53,Init,Testing Center,EMEA,27244.6172,0.788328044
Testing Center,70001996,05/06/2023 13:44,Init,Testing Center,EMEA,144.6488,0.00418544
Testing Center,70001995,05/06/2023 12:57,Init,Testing Center,EMEA,115.0488,0.003328958
Testing Center,70001995,05/06/2023 12:46,Init,Testing Center,EMEA,240.5372,0.006959988
Testing Center,70001995,05/06/2023 12:14,Init,Testing Center,EMEA,767.1036,0.022196285
Testing Center,70001995,05/06/2023 12:08,Init,Testing Center,EMEA,86.6108,0.0025061
Testing Center,70001995,05/06/2023 12:06,Init,Testing Center,EMEA,34.278,0.00099184
Testing Center,70001995,05/06/2023 10:46,Init,Testing Center,EMEA,19.7088,0.000570278
Testing Center,70001995,05/06/2023 10:40,Init,Testing Center,EMEA,132.7544,0.003841273
Testing Center,70001995,05/06/2023 10:29,Init,Testing Center,EMEA,280.8612,0.008126771
Testing Center,70001995,05/06/2023 9:49,Init,Testing Center,EMEA,111.884,0.003237384
Testing Center,70001995,04/06/2023 22:20,Init,Testing Center,EMEA,16545.3648,0.478743194
Testing Center,70001995,04/06/2023 21:59,Init,Testing Center,EMEA,134.646,0.003896007
Testing Center,70001995,04/06/2023 21:40,Init,Testing Center,EMEA,443.9952,0.012847083
Testing Center,70001995,04/06/2023 18:21,Init,Testing Center,EMEA,80.3612,0.002325266
Testing Center,70001996,04/06/2023 12:49,Init,Testing Center,EMEA,35869.5308,1.037891516
Testing Center,70001996,04/06/2023 8:22,Init,Testing Center,EMEA,84.9788,0.002458877
Testing Center,70001995,04/06/2023 8:14,Init,Testing Center,EMEA,229.6668,0.006645451
Testing Center,70001995,08/06/2023 23:38,Off,Testing Center,EMEA,0.2628,7.60E-06
Testing Center,70001996,08/06/2023 23:31,Off,Testing Center,EMEA,0.2624,7.59E-06
Testing Center,70001996,08/06/2023 23:09,Off,Testing Center,EMEA,47.4624,0.001373333
Testing Center,70001996,08/06/2023 23:08,Off,Testing Center,EMEA,3.7728,0.000109167
Testing Center,70001995,08/06/2023 23:07,Off,Testing Center,EMEA,107.7944,0.003119051
Testing Center,70001995,08/06/2023 23:07,Off,Testing Center,EMEA,7.0916,0.000205197
Testing Center,70001995,08/06/2023 23:07,Off,Testing Center,EMEA,3.776,0.000109259
Testing Center,70001995,08/06/2023 20:41,Off,Testing Center,EMEA,21.0108,0.000607951
Testing Center,70001995,08/06/2023 20:39,Off,Testing Center,EMEA,28.9408,0.000837407
Testing Center,70001995,08/06/2023 20:24,Off,Testing Center,EMEA,295.4236,0.008548137
Testing Center,70001995,08/06/2023 20:24,Off,Testing Center,EMEA,10.3004,0.000298044
Testing Center,70001995,08/06/2023 20:22,Off,Testing Center,EMEA,21.12,0.000611111
Testing Center,70001995,08/06/2023 20:22,Off,Testing Center,EMEA,2.4668,7.14E-05
Testing Center,70001995,08/06/2023 20:05,Off,Testing Center,EMEA,256.374,0.007418229
Testing Center,70001995,08/06/2023 20:04,Off,Testing Center,EMEA,10.3012,0.000298067
Testing Center,70001995,08/06/2023 20:02,Off,Testing Center,EMEA,20.9792,0.000607037
Testing Center,70001995,08/06/2023 20:01,Off,Testing Center,EMEA,14.182,0.000410359
Testing Center,70001995,08/06/2023 20:01,Off,Testing Center,EMEA,10.3076,0.000298252
Testing Center,70001995,08/06/2023 19:58,Off,Testing Center,EMEA,21.9712,0.000635741
Testing Center,70001995,08/06/2023 19:58,Off,Testing Center,EMEA,3.3024,9.56E-05
Testing Center,70001996,08/06/2023 19:53,Off,Testing Center,EMEA,25.2832,0.000731574
Testing Center,70001996,08/06/2023 19:52,Off,Testing Center,EMEA,4.1888,0.000121204
Testing Center,70001996,08/06/2023 19:44,Off,Testing Center,EMEA,0.3712,1.07E-05
Testing Center,70001996,08/06/2023 19:44,Off,Testing Center,EMEA,2.9152,8.44E-05
Testing Center,70001996,08/06/2023 19:44,Off,Testing Center,EMEA,5.0112,0.000145
Testing Center,70001996,08/06/2023 19:41,Off,Testing Center,EMEA,58.064,0.001680093
Testing Center,70001996,08/06/2023 19:41,Off,Testing Center,EMEA,2.9148,8.43E-05
Testing Center,70001996,08/06/2023 19:41,Off,Testing Center,EMEA,5.002,0.000144734
Testing Center,70001996,08/06/2023 19:41,Off,Testing Center,EMEA,10.7132,0.000309988
Testing Center,70001996,08/06/2023 19:41,Off,Testing Center,EMEA,2.9152,8.44E-05
Testing Center,70001996,08/06/2023 19:40,Off,Testing Center,EMEA,3.8336,0.000110926
Testing Center,70001996,08/06/2023 19:40,Off,Testing Center,EMEA,4.56,0.000131944
Testing Center,70001996,08/06/2023 19:40,Off,Testing Center,EMEA,11.2352,0.000325093
Testing Center,70001995,08/06/2023 19:21,Off,Testing Center,EMEA,307.4648,0.008896551
Testing Center,70001995,08/06/2023 19:21,Off,Testing Center,EMEA,3.7696,0.000109074
Testing Center,70001996,08/06/2023 18:06,Off,Testing Center,EMEA,21.5872,0.00062463
Testing Center,70001996,08/06/2023 18:06,Off,Testing Center,EMEA,1.3472,3.90E-05
Testing Center,70001996,08/06/2023 18:00,Off,Testing Center,EMEA,119.5964,0.003460544
Testing Center,70001996,08/06/2023 18:00,Off,Testing Center,EMEA,3.7696,0.000109074
Testing Center,70001995,08/06/2023 17:49,Off,Testing Center,EMEA,22.4156,0.0006486
Testing Center,70001995,08/06/2023 17:49,Off,Testing Center,EMEA,3.482,0.000100752
Testing Center,70001995,08/06/2023 17:44,Off,Testing Center,EMEA,1.2448,3.60E-05
Testing Center,70001995,08/06/2023 17:44,Off,Testing Center,EMEA,3.7724,0.000109155
Testing Center,70001995,08/06/2023 17:36,Off,Testing Center,EMEA,22.4992,0.000651019
Testing Center,70001995,08/06/2023 17:12,Off,Testing Center,EMEA,562.8628,0.016286539
Testing Center,70001995,08/06/2023 17:12,Off,Testing Center,EMEA,3.7732,0.000109178
Testing Center,70001001,08/06/2023 16:00,Off,Testing Center,EMEA,2232.8236,0.064607164
Testing Center,70001001,08/06/2023 16:00,Off,Testing Center,EMEA,5.0016,0.000144722
Testing Center,70001996,08/06/2023 15:57,Off,Testing Center,EMEA,22.1596,0.000641192
Testing Center,70001996,08/06/2023 15:57,Off,Testing Center,EMEA,19.8372,0.000573993
Testing Center,70001996,08/06/2023 15:54,Off,Testing Center,EMEA,2.1924,6.34E-05
Testing Center,70001996,08/06/2023 15:54,Off,Testing Center,EMEA,3.7692,0.000109063
Testing Center,70001001,08/06/2023 15:40,Off,Testing Center,EMEA,478.8344,0.013855162
Testing Center,70001001,08/06/2023 15:40,Off,Testing Center,EMEA,3.7696,0.000109074
Testing Center,70001996,08/06/2023 15:36,Off,Testing Center,EMEA,21.5488,0.000623519
Testing Center,70001996,08/06/2023 15:35,Off,Testing Center,EMEA,18.5472,0.000536667
Testing Center,70001996,08/06/2023 15:34,Off,Testing Center,EMEA,10.9184,0.000315926
Testing Center,70001996,08/06/2023 15:23,Off,Testing Center,EMEA,22.4292,0.000648993
Testing Center,70001996,08/06/2023 15:23,Off,Testing Center,EMEA,7.9776,0.000230833
Testing Center,70001996,08/06/2023 15:22,Off,Testing Center,EMEA,3.7756,0.000109248
Testing Center,70001996,08/06/2023 15:08,Off,Testing Center,EMEA,21.7156,0.000628345
Testing Center,70001995,08/06/2023 14:55,Off,Testing Center,EMEA,22.2368,0.000643426
Testing Center,70001995,08/06/2023 14:55,Off,Testing Center,EMEA,3.946,0.000114178
Testing Center,70001995,08/06/2023 14:54,Off,Testing Center,EMEA,0.3936,1.14E-05
Testing Center,70001995,08/06/2023 14:54,Off,Testing Center,EMEA,3.7724,0.000109155
Testing Center,70001001,08/06/2023 14:27,Off,Testing Center,EMEA,21.3056,0.000616481
Testing Center,70001996,08/06/2023 14:25,Off,Testing Center,EMEA,1023.002,0.029600752
Testing Center,70001996,08/06/2023 14:25,Off,Testing Center,EMEA,3.7764,0.000109271
Testing Center,70001996,08/06/2023 14:24,Off,Testing Center,EMEA,13.4656,0.00038963
Testing Center,70001996,08/06/2023 14:23,Off,Testing Center,EMEA,28.9464,0.000837569
Testing Center,70001996,08/06/2023 14:23,Off,Testing Center,EMEA,3.7768,0.000109282
Testing Center,70001996,08/06/2023 14:22,Off,Testing Center,EMEA,13.6536,0.000395069
Testing Center,70001996,08/06/2023 14:22,Off,Testing Center,EMEA,5.5456,0.000160463
Testing Center,70001996,08/06/2023 14:02,Off,Testing Center,EMEA,13.8848,0.000401759
Testing Center,70001996,08/06/2023 14:01,Off,Testing Center,EMEA,3.7724,0.000109155
Testing Center,70001995,08/06/2023 13:45,Off,Testing Center,EMEA,22.5088,0.000651296
Testing Center,70001995,08/06/2023 13:43,Off,Testing Center,EMEA,45.9712,0.001330185
Testing Center,70001995,08/06/2023 13:43,Off,Testing Center,EMEA,4.5924,0.000132882
Testing Center,70001995,08/06/2023 13:42,Off,Testing Center,EMEA,22.5568,0.000652685
Testing Center,70001995,08/06/2023 13:42,Off,Testing Center,EMEA,2.2464,6.50E-05
Testing Center,70001995,08/06/2023 13:40,Off,Testing Center,EMEA,3.9292,0.000113692
Testing Center,70001995,08/06/2023 13:40,Off,Testing Center,EMEA,4.5924,0.000132882
Testing Center,70001995,08/06/2023 13:38,Off,Testing Center,EMEA,22.2876,0.000644896
Testing Center,70001995,08/06/2023 13:38,Off,Testing Center,EMEA,5.1076,0.000147789
Testing Center,70001995,08/06/2023 13:36,Off,Testing Center,EMEA,4.7388,0.000137118
Testing Center,70001995,08/06/2023 13:36,Off,Testing Center,EMEA,4.8132,0.000139271
Testing Center,70001995,08/06/2023 13:35,Off,Testing Center,EMEA,22.3388,0.000646377
Testing Center,70001995,08/06/2023 13:35,Off,Testing Center,EMEA,2.9024,8.40E-05
Testing Center,70001995,08/06/2023 13:14,Off,Testing Center,EMEA,20.272,0.000586574
Testing Center,70001995,08/06/2023 13:13,Off,Testing Center,EMEA,3.7692,0.000109063
Testing Center,70001001,08/06/2023 12:42,Off,Testing Center,EMEA,2525.3788,0.073072303
Testing Center,70001001,08/06/2023 12:41,Off,Testing Center,EMEA,3.7724,0.000109155
Testing Center,70001996,08/06/2023 12:19,Off,Testing Center,EMEA,21.5036,0.000622211
Testing Center,70001996,08/06/2023 12:19,Off,Testing Center,EMEA,16.1572,0.000467512
Testing Center,70001996,08/06/2023 12:14,Off,Testing Center,EMEA,35.808,0.001036111
Testing Center,70001996,08/06/2023 12:14,Off,Testing Center,EMEA,3.7728,0.000109167
Testing Center,70001001,08/06/2023 12:05,Off,Testing Center,EMEA,21.0336,0.000608611
Testing Center,70001001,08/06/2023 12:05,Off,Testing Center,EMEA,2.7808,8.05E-05
Testing Center,70001001,08/06/2023 12:04,Off,Testing Center,EMEA,11.1324,0.000322118
Testing Center,70001996,08/06/2023 12:03,Off,Testing Center,EMEA,21.398,0.000619155
Testing Center,70001996,08/06/2023 12:03,Off,Testing Center,EMEA,3.6292,0.000105012
Testing Center,70001996,08/06/2023 12:01,Off,Testing Center,EMEA,1.4944,4.32E-05
Testing Center,70001996,08/06/2023 12:01,Off,Testing Center,EMEA,3.7724,0.000109155
Testing Center,70001995,08/06/2023 11:52,Off,Testing Center,EMEA,22.0732,0.000638692
Testing Center,70001995,08/06/2023 11:52,Off,Testing Center,EMEA,3.36,9.72E-05
Testing Center,70001995,08/06/2023 11:49,Off,Testing Center,EMEA,5.8432,0.000169074
Testing Center,70001995,08/06/2023 11:49,Off,Testing Center,EMEA,3.776,0.000109259
Testing Center,70001996,08/06/2023 11:49,Off,Testing Center,EMEA,20.6748,0.000598229
Testing Center,70001996,08/06/2023 11:48,Off,Testing Center,EMEA,4.7716,0.000138067
Testing Center,70001001,08/06/2023 11:41,Off,Testing Center,EMEA,35.5648,0.001029074
Testing Center,70001001,08/06/2023 11:41,Off,Testing Center,EMEA,3.1036,8.98E-05
Testing Center,70001001,08/06/2023 11:41,Off,Testing Center,EMEA,9.3664,0.000271019
Testing Center,70001995,08/06/2023 11:30,Off,Testing Center,EMEA,25.0684,0.000725359
Testing Center,70001995,08/06/2023 11:30,Off,Testing Center,EMEA,4.5088,0.000130463
Testing Center,70001995,08/06/2023 11:16,Off,Testing Center,EMEA,1.0912,3.16E-05
Testing Center,70001995,08/06/2023 11:16,Off,Testing Center,EMEA,3.77,0.000109086
Testing Center,70001001,08/06/2023 11:15,Off,Testing Center,EMEA,618.1312,0.017885741
Testing Center,70001001,08/06/2023 11:15,Off,Testing Center,EMEA,3.77,0.000109086
Testing Center,70001001,08/06/2023 11:06,Off,Testing Center,EMEA,21.9196,0.000634248
Testing Center,70001001,08/06/2023 11:06,Off,Testing Center,EMEA,3.744,0.000108333
Testing Center,70001001,08/06/2023 11:05,Off,Testing Center,EMEA,3.7728,0.000109167
Testing Center,70001995,08/06/2023 10:55,Off,Testing Center,EMEA,22.0228,0.000637234
Testing Center,70001995,08/06/2023 10:54,Off,Testing Center,EMEA,3.526,0.000102025
Testing Center,70001995,08/06/2023 10:54,Off,Testing Center,EMEA,3.7728,0.000109167
Testing Center,70001001,08/06/2023 10:51,Off,Testing Center,EMEA,21.7728,0.00063
Testing Center,70001995,08/06/2023 10:50,Off,Testing Center,EMEA,22.0636,0.000638414
Testing Center,70001001,08/06/2023 10:49,Off,Testing Center,EMEA,47.4972,0.00137434
Testing Center,70001001,08/06/2023 10:49,Off,Testing Center,EMEA,2.8864,8.35E-05
Testing Center,70001001,08/06/2023 10:49,Off,Testing Center,EMEA,8.9216,0.000258148
Testing Center,70001001,08/06/2023 10:48,Off,Testing Center,EMEA,11.9968,0.00034713
Testing Center,70001001,08/06/2023 10:48,Off,Testing Center,EMEA,10.352,0.000299537
Testing Center,70001995,08/06/2023 10:46,Off,Testing Center,EMEA,95.9584,0.002776574
Testing Center,70001996,08/06/2023 10:46,Off,Testing Center,EMEA,116.79,0.00337934
Testing Center,70001995,08/06/2023 10:46,Off,Testing Center,EMEA,6.806,0.000196933
Testing Center,70001996,08/06/2023 10:46,Off,Testing Center,EMEA,3.7728,0.000109167
Testing Center,70001001,08/06/2023 10:38,Off,Testing Center,EMEA,35.1836,0.001018044
Testing Center,70001001,08/06/2023 10:37,Off,Testing Center,EMEA,39.8432,0.00115287
Testing Center,70001001,08/06/2023 10:36,Off,Testing Center,EMEA,9.392,0.000271759
Testing Center,70001001,08/06/2023 10:26,Off,Testing Center,EMEA,246.3644,0.0071286
Testing Center,70001001,08/06/2023 10:26,Off,Testing Center,EMEA,3.7696,0.000109074
Testing Center,70001001,08/06/2023 10:21,Off,Testing Center,EMEA,21.248,0.000614815
Testing Center,70001001,08/06/2023 10:20,Off,Testing Center,EMEA,6.7964,0.000196655
Testing Center,70001001,08/06/2023 10:20,Off,Testing Center,EMEA,3.7728,0.000109167
Testing Center,70001001,08/06/2023 10:07,Off,Testing Center,EMEA,21.334,0.000617303
Testing Center,70001001,08/06/2023 10:07,Off,Testing Center,EMEA,3.3952,9.82E-05
Testing Center,70001001,08/06/2023 10:05,Off,Testing Center,EMEA,2.6496,7.67E-05
Testing Center,70001001,08/06/2023 10:05,Off,Testing Center,EMEA,3.7696,0.000109074
Testing Center,70001995,08/06/2023 9:56,Off,Testing Center,EMEA,22.464,0.00065
Testing Center,70001001,08/06/2023 9:53,Off,Testing Center,EMEA,22.9372,0.000663692
Testing Center,70001001,08/06/2023 9:53,Off,Testing Center,EMEA,4.1664,0.000120556
Testing Center,70001001,08/06/2023 9:53,Off,Testing Center,EMEA,3.7728,0.000109167
Testing Center,70001996,08/06/2023 9:51,Off,Testing Center,EMEA,21.2028,0.000613507
Testing Center,70001996,08/06/2023 9:51,Off,Testing Center,EMEA,3.2096,9.29E-05
Testing Center,70001996,08/06/2023 9:42,Off,Testing Center,EMEA,16.3228,0.000472303
Testing Center,70001996,08/06/2023 9:42,Off,Testing Center,EMEA,6.8036,0.000196863
Testing Center,70001996,08/06/2023 9:39,Off,Testing Center,EMEA,21.0908,0.000610266
Testing Center,70001996,08/06/2023 9:37,Off,Testing Center,EMEA,59.456,0.00172037
Testing Center,70001996,08/06/2023 9:37,Off,Testing Center,EMEA,6.7836,0.000196285
Testing Center,70001001,08/06/2023 9:35,Off,Testing Center,EMEA,22.678,0.000656192
Testing Center,70001001,08/06/2023 9:35,Off,Testing Center,EMEA,2.4704,7.15E-05
Testing Center,70001001,08/06/2023 9:31,Off,Testing Center,EMEA,10.3676,0.000299988
Testing Center,70001995,08/06/2023 9:31,Off,Testing Center,EMEA,598.0248,0.017303958
Testing Center,70001001,08/06/2023 9:31,Off,Testing Center,EMEA,10.474,0.000303067
Testing Center,70001996,08/06/2023 9:26,Off,Testing Center,EMEA,31.1332,0.000900845
Testing Center,70001995,08/06/2023 9:18,Off,Testing Center,EMEA,6.9952,0.000202407
Testing Center,70001995,08/06/2023 9:18,Off,Testing Center,EMEA,3.7696,0.000109074
Testing Center,70001996,08/06/2023 9:01,Off,Testing Center,EMEA,600.704,0.017381481
Testing Center,70001996,08/06/2023 9:01,Off,Testing Center,EMEA,3.776,0.000109259
Testing Center,70001996,08/06/2023 9:00,Off,Testing Center,EMEA,15.494,0.000448322
Testing Center,70001996,08/06/2023 9:00,Off,Testing Center,EMEA,3.3824,9.79E-05
Testing Center,70001995,08/06/2023 8:55,Off,Testing Center,EMEA,21.962,0.000635475
Testing Center,70001995,08/06/2023 8:54,Off,Testing Center,EMEA,13.4236,0.000388414
Testing Center,70001995,08/06/2023 8:54,Off,Testing Center,EMEA,3.7696,0.000109074
Testing Center,70001996,08/06/2023 8:52,Off,Testing Center,EMEA,185.2568,0.00536044
Testing Center,70001995,08/06/2023 8:52,Off,Testing Center,EMEA,30.294,0.000876562
Testing Center,70001001,08/06/2023 8:51,Off,Testing Center,EMEA,62.5308,0.00180934
Testing Center,70001001,08/06/2023 8:51,Off,Testing Center,EMEA,4.0576,0.000117407
Testing Center,70001001,08/06/2023 8:47,Off,Testing Center,EMEA,97.0004,0.002806725
Testing Center,70001995,08/06/2023 8:43,Off,Testing Center,EMEA,207.8912,0.00601537
Testing Center,70001995,08/06/2023 8:31,Off,Testing Center,EMEA,296.7448,0.008586366
Testing Center,70001996,07/06/2023 23:58,Off,Testing Center,EMEA,0.2624,7.59E-06
Testing Center,70001995,07/06/2023 23:51,Off,Testing Center,EMEA,0.2624,7.59E-06
Testing Center,70001995,07/06/2023 23:37,Off,Testing Center,EMEA,166.88,0.004828704
Testing Center,70001995,07/06/2023 23:37,Off,Testing Center,EMEA,3.7756,0.000109248
Testing Center,70001996,07/06/2023 23:27,Off,Testing Center,EMEA,12.0896,0.000349815
Testing Center,70001995,07/06/2023 23:20,Off,Testing Center,EMEA,21.84,0.000631944
Testing Center,70001995,07/06/2023 23:19,Off,Testing Center,EMEA,23.4816,0.000679444
Testing Center,70001995,07/06/2023 23:15,Off,Testing Center,EMEA,1.0852,3.14E-05
Testing Center,70001995,07/06/2023 23:15,Off,Testing Center,EMEA,3.7696,0.000109074
Testing Center,70001996,07/06/2023 23:12,Off,Testing Center,EMEA,346.1608,0.010016227
Testing Center,70001996,07/06/2023 23:12,Off,Testing Center,EMEA,2.352,6.81E-05
Testing Center,70001996,07/06/2023 23:12,Off,Testing Center,EMEA,3.7692,0.000109063
Testing Center,70001995,07/06/2023 22:57,Off,Testing Center,EMEA,21.648,0.000626389
Testing Center,70001995,07/06/2023 22:56,Off,Testing Center,EMEA,34.3488,0.000993889
Testing Center,70001995,07/06/2023 22:24,Off,Testing Center,EMEA,0.8064,2.33E-05
Testing Center,70001995,07/06/2023 22:23,Off,Testing Center,EMEA,3.7724,0.000109155
Testing Center,70001996,07/06/2023 20:23,Off,Testing Center,EMEA,23.5836,0.000682396
Testing Center,70001996,07/06/2023 20:23,Off,Testing Center,EMEA,2.72,7.87E-05
Testing Center,70001996,07/06/2023 20:23,Off,Testing Center,EMEA,3.7728,0.000109167
Testing Center,70001996,07/06/2023 20:22,Off,Testing Center,EMEA,30.9376,0.000895185
Testing Center,70001996,07/06/2023 20:22,Off,Testing Center,EMEA,2.3132,6.69E-05
Testing Center,70001996,07/06/2023 20:21,Off,Testing Center,EMEA,3.7732,0.000109178
Testing Center,70001996,07/06/2023 20:12,Off,Testing Center,EMEA,233.4128,0.006753843
Testing Center,70001996,07/06/2023 20:10,Off,Testing Center,EMEA,40.8668,0.001182488
Testing Center,70001996,07/06/2023 20:09,Off,Testing Center,EMEA,11.2608,0.000325833
Testing Center,70001996,07/06/2023 20:00,Off,Testing Center,EMEA,21.3888,0.000618889
Testing Center,70001996,07/06/2023 19:58,Off,Testing Center,EMEA,46.8092,0.001354433
Testing Center,70001996,07/06/2023 19:57,Off,Testing Center,EMEA,6.784,0.000196296
Testing Center,70001996,07/06/2023 19:44,Off,Testing Center,EMEA,21.5268,0.000622882
Testing Center,70001996,07/06/2023 19:44,Off,Testing Center,EMEA,4.0156,0.000116192
Testing Center,70001996,07/06/2023 19:44,Off,Testing Center,EMEA,3.7732,0.000109178
Testing Center,70001995,07/06/2023 19:34,Off,Testing Center,EMEA,25.1844,0.000728715
Testing Center,70001995,07/06/2023 19:34,Off,Testing Center,EMEA,7.7536,0.000224352
Testing Center,70001995,07/06/2023 19:29,Off,Testing Center,EMEA,63.6892,0.001842859
Testing Center,70001996,07/06/2023 17:09,Off,Testing Center,EMEA,20.586,0.00059566
Testing Center,70001996,07/06/2023 17:08,Off,Testing Center,EMEA,9.8268,0.00028434
Testing Center,70001996,07/06/2023 16:58,Off,Testing Center,EMEA,95.0292,0.002749687
Testing Center,70001996,07/06/2023 16:57,Off,Testing Center,EMEA,13.4528,0.000389259
Testing Center,70001996,07/06/2023 16:57,Off,Testing Center,EMEA,3.7692,0.000109063
Testing Center,70001995,07/06/2023 16:18,Off,Testing Center,EMEA,1971.2248,0.057037755
Testing Center,70001995,07/06/2023 16:01,Off,Testing Center,EMEA,1.0372,3.00E-05
Testing Center,70001995,07/06/2023 16:01,Off,Testing Center,EMEA,3.7724,0.000109155
Testing Center,70001001,07/06/2023 15:50,Off,Testing Center,EMEA,24418.9384,0.706566505
Testing Center,70001996,07/06/2023 15:49,Off,Testing Center,EMEA,25.2736,0.000731296
Testing Center,70001995,07/06/2023 15:48,Off,Testing Center,EMEA,21.8848,0.000633241
Testing Center,70001995,07/06/2023 15:48,Off,Testing Center,EMEA,5.8368,0.000168889
Testing Center,70001996,07/06/2023 15:48,Off,Testing Center,EMEA,28.4348,0.000822766
Testing Center,70001996,07/06/2023 15:48,Off,Testing Center,EMEA,2.9088,8.42E-05
Testing Center,70001996,07/06/2023 15:48,Off,Testing Center,EMEA,2.928,8.47E-05
Testing Center,70001996,07/06/2023 15:45,Off,Testing Center,EMEA,51.5488,0.001491574
Testing Center,70001996,07/06/2023 15:45,Off,Testing Center,EMEA,2.9088,8.42E-05
Testing Center,70001996,07/06/2023 15:45,Off,Testing Center,EMEA,0.0192,5.56E-07
Testing Center,70001996,07/06/2023 15:44,Off,Testing Center,EMEA,21.2636,0.000615266
Testing Center,70001996,07/06/2023 15:44,Off,Testing Center,EMEA,2.912,8.43E-05
Testing Center,70001996,07/06/2023 15:44,Off,Testing Center,EMEA,0.0192,5.56E-07
Testing Center,70001001,07/06/2023 15:44,Off,Testing Center,EMEA,143.4996,0.004152188
Testing Center,70001996,07/06/2023 15:42,Off,Testing Center,EMEA,46.3036,0.001339803
Testing Center,70001996,07/06/2023 15:42,Off,Testing Center,EMEA,2.912,8.43E-05
Testing Center,70001996,07/06/2023 15:42,Off,Testing Center,EMEA,0.0192,5.56E-07
Testing Center,70001996,07/06/2023 15:42,Off,Testing Center,EMEA,8.864,0.000256481
Testing Center,70001996,07/06/2023 15:42,Off,Testing Center,EMEA,2.912,8.43E-05
Testing Center,70001996,07/06/2023 15:42,Off,Testing Center,EMEA,0.0192,5.56E-07
Testing Center,70001996,07/06/2023 15:41,Off,Testing Center,EMEA,9.5552,0.000276481
Testing Center,70001996,07/06/2023 15:41,Off,Testing Center,EMEA,2.9124,8.43E-05
Testing Center,70001996,07/06/2023 15:41,Off,Testing Center,EMEA,0.0192,5.56E-07
Testing Center,70001996,07/06/2023 15:41,Off,Testing Center,EMEA,5.6064,0.000162222
Testing Center,70001996,07/06/2023 15:41,Off,Testing Center,EMEA,2.9112,8.42E-05
Testing Center,70001996,07/06/2023 15:41,Off,Testing Center,EMEA,0.0192,5.56E-07
Testing Center,70001995,07/06/2023 15:40,Off,Testing Center,EMEA,1.6712,4.84E-05
Testing Center,70001995,07/06/2023 15:40,Off,Testing Center,EMEA,7.5448,0.00021831
Testing Center,70001996,07/06/2023 15:29,Off,Testing Center,EMEA,278.9812,0.008072373
Testing Center,70001996,07/06/2023 15:29,Off,Testing Center,EMEA,2.9116,8.42E-05
Testing Center,70001996,07/06/2023 15:29,Off,Testing Center,EMEA,0.0192,5.56E-07
Testing Center,70001996,07/06/2023 15:28,Off,Testing Center,EMEA,24.614,0.000712211
Testing Center,70001996,07/06/2023 15:28,Off,Testing Center,EMEA,2.9124,8.43E-05
Testing Center,70001996,07/06/2023 15:28,Off,Testing Center,EMEA,0.0192,5.56E-07
Testing Center,70001996,07/06/2023 15:28,Off,Testing Center,EMEA,5.216,0.000150926
Testing Center,70001996,07/06/2023 15:28,Off,Testing Center,EMEA,2.912,8.43E-05
Testing Center,70001996,07/06/2023 15:28,Off,Testing Center,EMEA,0.0192,5.56E-07
Testing Center,70001996,07/06/2023 15:26,Off,Testing Center,EMEA,29.5612,0.000855359
Testing Center,70001996,07/06/2023 15:26,Off,Testing Center,EMEA,11.2512,0.000325556
Testing Center,70001996,07/06/2023 15:14,Off,Testing Center,EMEA,22.6048,0.000654074
Testing Center,70001996,07/06/2023 15:08,Off,Testing Center,EMEA,139.3144,0.004031088
Testing Center,70001996,07/06/2023 15:08,Off,Testing Center,EMEA,11.264,0.000325926
Testing Center,70001001,07/06/2023 14:42,Off,Testing Center,EMEA,3.392,9.81E-05
Testing Center,70001001,07/06/2023 14:42,Off,Testing Center,EMEA,3.7728,0.000109167
Testing Center,70001996,07/06/2023 14:35,Off,Testing Center,EMEA,22.6072,0.000654144
Testing Center,70001996,07/06/2023 14:30,Off,Testing Center,EMEA,115.9384,0.003354699
Testing Center,70001996,07/06/2023 14:30,Off,Testing Center,EMEA,11.2516,0.000325567
Testing Center,70001001,07/06/2023 14:25,Off,Testing Center,EMEA,28.7932,0.000833137
Testing Center,70001001,07/06/2023 14:24,Off,Testing Center,EMEA,14.784,0.000427778
Testing Center,70001001,07/06/2023 14:24,Off,Testing Center,EMEA,2.9152,8.44E-05
Testing Center,70001001,07/06/2023 14:24,Off,Testing Center,EMEA,11.0112,0.000318611
Testing Center,70001001,07/06/2023 14:24,Off,Testing Center,EMEA,7.2828,0.000210729
Testing Center,70001001,07/06/2023 14:23,Off,Testing Center,EMEA,2.9156,8.44E-05
Testing Center,70001001,07/06/2023 14:23,Off,Testing Center,EMEA,14.0092,0.000405359
Testing Center,70001001,07/06/2023 14:23,Off,Testing Center,EMEA,2.3328,6.75E-05
